Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-29,283.48822021484375,283.6278822523884,278.33913805058035,280.6483212613772,79773300
2020-06-30,287.11962890625,288.83291160509754,282.8923722310127,283.0506464313076,113394800
2020-07-01,289.13079833984375,290.4064540771251,287.78069406867786,288.2462531446946,72396500
2020-07-02,290.7230529785156,293.95403434874066,290.052646721379,292.5945812841058,69344200
2020-07-06,295.2110290527344,295.7976380952327,293.8236719566805,294.5778754640429,61713800
2020-07-07,292.16619873046875,295.64857088394365,291.78443694867866,293.65599318208547,82910000
2020-07-08,294.4009094238281,294.51263904760174,291.1606366725168,292.9390472100288,54638600
2020-07-09,292.7250061035156,295.2576492791803,289.2798566695049,295.0155494030832,83354200
2020-07-10,295.7137756347656,295.98380782335494,291.21648799340585,292.6597095927378,57550400
2020-07-13,293.1532287597656,300.4811238994006,292.49214284352576,298.0788516258207,102997500
2020-07-14,296.9521484375,297.73428410385503,290.5087997354352,291.7192417014803,93657000
2020-07-15,299.6803894042969,300.78842230244754,297.27808860736775,300.20181330748875,87196500
2020-07-16,298.6933898925781,299.14962867876596,297.11047772121657,297.7622717718878,54622500
2020-07-17,299.5593566894531,300.3508128643416,297.715732373116,299.70833901541226,62774900
2020-07-20,301.98028564453125,302.73448917373565,298.5351366622467,299.28934019145106,56308800
2020-07-21,302.6227111816406,304.41044207064584,301.6264079672479,303.96352355612964,57292200
2020-07-22,304.3452453613281,304.6618505176484,302.14782030760705,302.2595499319699,57792900
2020-07-23,300.7138977050781,304.6897902319938,299.3358610842569,303.9821313734296,75738000
2020-07-24,298.7771911621094,299.8107186506547,297.25946405834327,298.8423762511538,73766600
2020-07-27,300.9560241699219,301.13293890023635,298.6747732256388,299.4755496495052,48293000
2020-07-28,299.04718017578125,301.34704276942347,298.749215596455,300.22036953174586,57495000
2020-07-29,302.7251892089844,303.29318617065854,299.8945815078902,299.93183419770736,48454200
2020-07-30,301.64501953125,302.06403405328876,297.62261083083996,299.72691846881526,61861700
2020-07-31,304.02862548828125,304.1310632397272,299.19612101188454,303.45133690065956,84986800
2020-08-03,306.142333984375,306.9151495195356,305.15535105249774,305.70470733228075,53077900
2020-08-04,307.3248291015625,307.3248291015625,305.2763579734392,305.2763579734392,41917900
2020-08-05,309.2336120605469,309.49435240192435,308.36767906543605,308.6377112650993,42697700
2020-08-06,311.3007507324219,311.4218006508972,308.32118939402716,308.6470864632743,43679400
2020-08-07,311.5241394042969,311.81278369560886,309.41048347153924,310.32298929226204,57308300
2020-08-10,312.4552917480469,312.6414983092965,310.0250588545826,311.98041244824475,44282100
2020-08-11,309.8760986328125,314.28961783933227,309.14053577795084,313.6471440639934,69601100
2020-08-12,314.1965026855469,314.9786385014679,312.3063340265369,312.33426643369586,53774400
2020-08-13,313.6285705566406,314.95077107104174,312.6974522386183,313.42372339005664,41816100
2020-08-14,313.63787841796875,314.1779429337107,312.5019129783277,313.2375043767815,47260400
2020-08-17,314.6341552734375,315.0345292808714,313.6471722518471,314.66208768289863,35481000
2020-08-18,315.3138427734375,315.7421491373331,313.4236457770641,315.0344902979212,38733900
2020-08-19,314.0009765625,316.217013838339,313.43297972832573,315.69558995985096,68054200
2020-08-20,314.97857666015625,315.46274776100853,312.129358027463,312.2596997634575,42207800
2020-08-21,316.0959777832031,316.31943703069396,314.29889828306796,314.6434358435749,55106600
2020-08-24,319.299072265625,319.373549220361,316.0680909080304,318.55416064090014,48588700
2020-08-25,320.4163818359375,320.50017906183126,318.6938075290856,319.86702552254167,38463400
2020-08-26,323.6286926269531,323.89869638994253,320.4628970851288,321.01225329959675,50790200
2020-08-27,324.33636474609375,325.79822702551655,322.660363483315,324.5039876047478,58034100
2020-08-28,326.43145751953125,326.56182772751265,324.1688467565134,325.3699973802233,48588900
2020-08-31,325.2488708496094,327.1017868304171,325.01609131773023,326.21724165855835,66099200
2020-09-01,328.31231689453125,328.41472626767614,325.1837446435254,326.0869305273795,54908700
2020-09-02,333.0610046386719,334.03866742103185,329.0851115820014,330.2397175180484,69540000
2020-09-03,321.598876953125,331.83185523044534,318.9917293636481,331.3569759319599,148011100
2020-09-04,318.9731750488281,323.87083755742174,311.8035533975463,322.2879536346721,139156300
2020-09-08,310.2578430175781,319.0383079814321,309.9505865584041,313.5167562507004,114465300
2020-09-09,316.3846435546875,318.8707130978866,313.4236662474527,314.2989195800577,91462300
2020-09-10,310.8909912109375,318.93583565864554,309.92262057026693,318.2747498593204,90569500
2020-09-11,311.04937744140625,313.7589351078927,308.20015771282783,312.6881547445535,84680200
2020-09-14,315.146240234375,316.93399958031324,311.19830838207776,314.243054494716,65605700
2020-09-15,316.7384338378906,318.4609794668358,315.15552181535645,317.6229789200984,52920900
2020-09-16,315.4814758300781,319.42940791121333,315.202123320364,317.9861860651773,82096000
2020-09-17,312.70672607421875,314.43862066458155,310.05303357886373,310.5837777610291,91523300
2020-09-18,309.1065979003906,313.6312458044341,306.60121930156913,313.5190689312354,105877900
2020-09-21,305.6663818359375,305.8159605137822,300.7678013856903,304.4791385251408,99450800
2020-09-22,308.7795104980469,309.3404236006399,304.6287934797741,307.16224576279467,63612100
2020-09-23,301.6184997558594,309.62077320092527,301.1136753082404,309.34030249481947,93112200
2020-09-24,302.42242431640625,305.5074020863109,298.9634856405154,300.2909783866585,76681300
2020-09-25,307.31170654296875,308.1063022266746,300.68365677214575,301.56238510956587,71069400
2020-09-28,312.4159240722656,313.1357446158917,310.50883184921554,311.50912307432037,64584600
2020-09-29,310.7145690917969,312.9581924041424,310.0134350236128,312.2103274764333,51304000
2020-09-30,313.07037353515625,316.2488420251978,311.19132524882815,311.38763478451114,104081100
2020-10-01,315.0802917480469,316.6695117608034,313.18255678657926,315.68793553319546,88698700
2020-10-02,312.0887756347656,315.0522480175237,309.611441104255,310.08822137343094,89431100
2020-10-05,317.623046875,317.80999881665764,314.11737701525726,314.1641078683681,45713100
2020-10-06,313.1077880859375,319.87608872461675,312.5936344863899,317.7633288218258,90128900
2020-10-07,318.5579528808594,319.3712638786441,316.0619029121777,316.0899471352316,56999600
2020-10-08,321.38116455078125,321.4466105786607,319.5862487512889,320.5117651377044,45242500
2020-10-09,324.2511291503906,324.7185518452797,322.41884017460626,323.045170609396,59528600
2020-10-12,329.4675598144531,330.95396058750157,326.3171353587576,326.8126022831071,80388500
2020-10-13,327.3173828125,329.50491734660983,326.3451357320465,329.32729446087654,73255500
2020-10-14,325.2607421875,329.00012366118165,324.5222348874838,327.8970129734575,57727900
2020-10-15,324.8587646484375,325.34487396818486,320.77349496415195,321.31569272351567,60357700
2020-10-16,324.66241455078125,327.89697112451415,324.4847916711137,326.22359014043184,89501900
2020-10-19,319.72650146484375,326.56954847623047,318.8197002372289,325.93386041728087,68425600
2020-10-20,321.0072326660156,324.27919171533324,320.3154561677956,321.0820077485723,60051900
2020-10-21,320.3995666503906,323.1480143438587,320.0910516993104,320.9604510537785,63575000
2020-10-22,322.1570129394531,322.7459700208247,318.4550336798207,320.6145239587074,55399300
2020-10-23,323.2507629394531,323.4470724377017,320.7734289356138,323.3909840096307,49143900
2020-10-26,317.27716064453125,320.63325185419774,313.75277559835223,319.8386276418934,91473000
2020-10-27,316.1833801269531,317.95958050020954,315.9683554363344,317.6230498845085,65994100
2020-10-28,305.3765869140625,316.2114411488421,304.881120017363,310.46214792470636,127094300
2020-10-29,308.480224609375,311.6773791677126,303.9088179578502,305.61024304262287,90597700
2020-10-30,305.2643737792969,308.20913059027316,301.58108123782773,306.8909953735249,120287300
2020-11-02,308.6859130859375,310.70515372104285,305.91875060379033,308.6859130859375,86068300
2020-11-03,314.13604736328125,316.21140495381405,308.770044772201,311.94851290772715,93294200
2020-11-04,321.1568298339844,325.27014431246096,317.4641787113719,318.6514222213269,126959700
2020-11-05,327.4201965332031,329.24315621191107,326.1301055026361,326.48535126806337,82039700
2020-11-06,327.345458984375,328.60750594280904,324.99898797057915,327.1304342782304,74973000
2020-11-09,331.4587707519531,340.6389590948945,330.991348068861,340.255669071253,172304200
2020-11-10,330.97265625,332.0383651155716,327.67265330020655,330.45847418911933,85552000
2020-11-11,333.4312744140625,334.2632718677,331.92615869683334,333.1788479329122,58649000
2020-11-12,330.19671630859375,333.47803259878674,328.3737850034322,332.41229521149756,67546200
2020-11-13,334.76812744140625,335.5159923139656,331.59898799289056,332.1224991095254,62892200
2020-11-16,338.9468994140625,339.14320895750063,336.16104988533266,337.4604986695966,74541100
2020-11-17,337.12396240234375,338.339278607716,334.99251591253034,336.51631856426724,66111000
2020-11-18,333.0666809082031,337.9465744943524,333.02927910818414,337.39501919323385,70591300
2020-11-19,334.468994140625,334.84292660380345,331.07550069207474,332.43103796646704,59940900
2020-11-20,332.1785583496094,334.4128522464206,332.10378328061273,334.20718514516267,70417300
2020-11-23,334.16986083984375,335.44126554133413,331.74861444444855,334.0015954986704,63230600
2020-11-24,339.5545654296875,340.106120821583,335.88062965885445,336.7406714963386,62415900
2020-11-25,339.031005859375,339.49842851756154,337.92789523306635,339.47038429923896,45330900
2020-11-27,339.97528076171875,340.45203257417427,338.9562740453472,340.1341885227969,28514100
2020-11-30,338.47015380859375,339.4610877397467,335.76846519379984,339.1899745610818,83872700
2020-12-01,342.1720886230469,343.7239353451795,341.15311060347875,341.75142532829835,74231400
2020-12-02,342.8919372558594,343.0508449905468,340.4706911992724,341.05029075724553,45927000
2020-12-03,342.7984619140625,344.2007300136769,341.68599360603105,342.7891043307155,62882000
2020-12-04,345.7525634765625,345.7525634765625,343.2939156053123,343.38740584752725,50749900
2020-12-07,345.0420837402344,345.53755065887975,343.7613501125595,344.9766377155109,48944300
2020-12-08,346.05169677734375,346.6219387155356,343.7145835305619,343.7613143838118,42458900
2020-12-09,342.94805908203125,346.874392855,342.1067038827679,346.7154851048424,74098300
2020-12-10,342.8358459472656,343.8921972296762,340.6856845217805,341.56444143432566,57735400
2020-12-11,342.4338073730469,342.84514156984005,339.5918983232926,341.12502971471093,57698600
2020-12-14,340.9006652832031,345.7057549342707,340.7230424070161,344.6213595722618,69216200
2020-12-15,345.5094909667969,345.5094909667969,342.0786244939238,343.4621773591673,63865300
2020-12-16,346.05169677734375,346.9771844937207,344.8363807714885,345.7244952169514,58420500
2020-12-17,347.9868469238281,348.192514055572,346.8743786015614,347.7064047120037,64119500
2020-12-18,346.59735107421875,348.4468478461317,344.5694742595204,348.27786527428,136542300
2020-12-21,345.35809326171875,355.3096999660308,339.8847253323017,342.6448886492727,96386700
2020-12-22,344.7760314941406,345.7993530868714,343.64005484912053,345.6866980345821,47949000
2020-12-23,345.0859069824219,347.0104978977397,344.7573106027544,345.7524685634632,46201400
2020-12-24,346.42840576171875,346.4565695267231,344.97323015177756,345.56466921686945,26457900
2020-12-28,349.404541015625,349.79883375997053,348.371821790953,349.0008221476862,39000400
2020-12-29,348.7379150390625,351.12255215884386,348.1464473323094,350.9441720996381,53680500
2020-12-30,349.2355041503906,350.2776207714051,348.84121143495884,349.56410051380345,49455300
2020-12-31,351.0098876953125,351.7421742052832,348.5219930557214,349.0383382759058,78520700
2021-01-04,346.2312927246094,352.48390701473295,342.5041346592767,352.352456998177,110210800
2021-01-05,348.6158752441406,349.7143194040701,345.53651271864265,345.5834714285236,66426200
2021-01-06,350.7000732421875,353.92028318581686,346.5410615794167,347.09496805959986,107997700
2021-01-07,355.91058349609375,356.6616362990513,352.9157124541639,353.0940925087612,68766800
2021-01-08,357.9384460449219,358.15435867540117,354.03290859484423,357.30941714335967,71677200
2021-01-11,355.525634765625,357.30000906515437,354.61496826402583,354.7370207824091,51034700
2021-01-12,355.6007385253906,356.62406010309326,353.33815408905065,355.71342222685223,52547700
2021-01-13,356.5583801269531,357.5629068084497,354.7370469892007,355.5256610306768,45303600
2021-01-14,355.30963134765625,357.8163203190695,354.97166626431294,357.30934404323364,49989100
2021-01-15,352.71856689453125,354.48354385050357,350.8409062321187,353.6761635180636,107160000
2021-01-19,355.4880676269531,356.0326052151817,353.70429588615946,355.19703254217853,51233300
2021-01-20,360.40753173828125,361.2524731705519,357.40326370040407,357.79755633174614,61836100
2021-01-21,360.7361755371094,361.4027657345719,359.8067426304781,360.9708831317803,47840100
2021-01-22,359.4593505859375,360.63288846334626,358.48295904970183,358.86788291159115,52860500
2021-01-25,360.876953125,361.23368453311633,355.30966828296954,360.20099423722485,70402000
2021-01-26,360.31365966796875,362.24764763721817,360.0789521119839,361.8345600466188,42665300
2021-01-27,351.5074768066406,357.055967645205,349.2542896838257,356.9620788794984,123351100
2021-01-28,354.53045654296875,358.5674149828668,352.89690114695435,353.33812384056,94198100
2021-01-29,347.432861328125,353.6291457066063,345.7429499608187,352.6527543822174,126765100
2021-02-01,353.2160949707031,354.2581827359129,347.72393259370006,350.8596220103772,75817600
2021-02-02,358.2106628417969,359.77852193245957,353.3005990747994,356.42689113473466,64450700
2021-02-03,358.4924011230469,360.22924312786756,357.2062080335167,359.0463076319992,52427100
2021-02-04,362.56683349609375,362.61376354528085,358.6049689468629,359.5344016670273,47142600
2021-02-05,363.99395751953125,364.707477852874,362.52001543999313,364.45400393747553,48669800
2021-02-08,366.6226501464844,366.6695802037809,364.5947731468553,365.4584810267465,38365200
2021-02-09,366.3785095214844,366.9793746411934,365.3645854455077,365.7776444017753,35551100
2021-02-10,366.2189025878906,368.2843406618065,363.79673307468596,368.13412437908295,59154400
2021-02-11,366.81036376953125,367.73042774090396,364.3600305372677,367.3079426625288,42913300
2021-02-12,368.6224060058594,368.8664824431844,365.92793851575124,366.00306099710656,50593300
2021-02-16,368.3030700683594,370.058706580778,367.5801811402977,369.8615316133601,50972400
2021-02-17,368.3876037597656,368.6410776048561,365.5147569279507,366.53810708042516,52290600
2021-02-18,366.8197021484375,367.57075477697555,364.0219781031141,365.7588195387822,59712800
2021-02-19,366.1719055175781,368.37816199937555,365.7212567518851,368.08712695824704,83241000
2021-02-22,363.3554382324219,365.78700492581214,363.083169461878,363.3836019913869,67414200
2021-02-23,363.7967834472656,365.1580990004972,356.9433329226557,361.13050852410015,107284100
2021-02-24,367.8055725097656,368.23745511885954,361.7031749592732,362.6983328831333,72433900
2021-02-25,358.9430236816406,367.9088714283352,357.48784798363744,366.5287895579451,146670500
2021-02-26,357.0934753417969,361.9941706014899,355.0937908908485,360.839427681352,152701600
2021-03-01,365.7494812011719,367.00753896613975,357.2906400153062,362.00355762059877,105348800
2021-03-02,362.8955078125,366.2095779508349,362.38853137849463,365.9748703527918,79595300
2021-03-03,358.0886535644531,363.16770010355685,357.9853673365039,362.19133725305664,119940200
2021-03-04,353.6573791503906,360.5108287575871,349.13221030905794,357.9008817162605,183433000
2021-03-05,360.1634216308594,361.22430430393825,349.8456872614861,357.18731739444195,152039600
2021-03-08,358.3703918457031,363.96581379457416,358.08875414641744,361.1305559020396,123149200
2021-03-09,363.4869689941406,366.05935505407604,361.74072959773366,362.24770602260395,113633600
2021-03-10,365.7494812011719,367.45815915578714,364.42575574325684,365.85276742851664,109899400
2021-03-11,369.4579772949219,371.4482934342271,367.77746262412455,368.2375090663544,86245000
2021-03-12,369.95550537109375,370.0963242010188,367.2704641777564,368.0872420421516,64653600
2021-03-15,372.1617431640625,372.4246145165114,368.0496616393893,370.2089599880175,73427200
2021-03-16,371.6922912597656,373.49482931249094,370.9130461003731,372.781337798249,73722500
2021-03-17,372.9597473144531,373.7671276485625,369.2419585665927,370.39673019066225,97959300
2021-03-18,367.53326416015625,372.45272533559404,366.84790778652695,370.34975481494723,115349100
2021-03-19,366.853271484375,368.82185003094503,364.6586161287406,367.23002783992575,113624500
2021-03-22,369.7825012207031,371.1765310468923,367.31471458157085,367.37122658516466,73778600
2021-03-23,366.8720703125,370.60200680426976,366.08087340483155,369.1420652623813,90686600
2021-03-24,365.007080078125,369.9332544511037,364.9599963176266,368.28492040835533,97588600
2021-03-25,367.0604553222656,367.86105171901727,361.59738810322796,363.5565669489051,116128600
2021-03-26,372.9756164550781,373.38062877608195,367.61617378288815,368.2189781394368,114409100
2021-03-29,372.7872314453125,373.7008806208135,369.9897719075138,371.48739769618066,108107600
2021-03-30,371.79827880859375,372.4764517550302,370.1876000953897,371.5062904734985,76262200
2021-03-31,373.3052978515625,374.8782922783741,372.3445648375223,372.372820845445,112734200
2021-04-01,377.3367004394531,377.39324120734375,375.04787726504657,375.2550975984087,99682900
2021-04-05,382.7525939941406,383.2989151224539,379.9457348161161,380.02107458657326,91684800
2021-04-06,382.5264587402344,383.5813877541591,381.84828598204564,382.1873867334699,62021000
2021-04-07,382.9692687988281,383.31776915733343,381.89551171437034,382.35703610864294,55836300
2021-04-08,384.7870788574219,384.8435908664563,383.2894531286832,384.2313582721413,57863100
2021-04-09,387.5845031738281,387.754067930235,384.5421682326341,384.6646204893375,61104600
2021-04-12,387.725830078125,387.9989618616138,386.36948443134526,386.98171699886024,56704900
2021-04-13,388.8749694824219,389.5060586179823,387.2360636225669,387.62224820631803,56551000
2021-04-14,387.546875,389.91103731628635,387.0005539307411,388.84667992638214,61659900
2021-04-15,391.7101745605469,391.9833351614298,389.65682778968795,389.7039115594708,60229800
2021-04-16,393.0193786621094,393.63161130207396,391.57826483495205,393.0099504116794,82037300
