Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,QQQ,SPY,QQQ,SPY,QQQ,SPY,QQQ,SPY,QQQ,SPY
Date,,,,,,,,,,
2022-09-09,301.126708984375,389.694580078125,301.62681502528807,390.566748031032,294.68428263660036,385.72669703404705,296.9494230543166,385.9950541542698,56125200,76706900
2022-09-12,304.7057800292969,393.88287353515625,305.0391740326433,394.6112839532159,302.19549465413144,391.47722383773527,302.50928780726764,391.7839260399427,45905700,69256300
2022-09-13,287.9967041015625,376.7558898925781,297.1356979424053,386.3401148745886,287.104371638113,375.62495836439695,295.9393877076113,385.12289958268383,79562200,122947100
2022-09-14,290.28143310546875,378.1934814453125,291.16395014473824,379.72696312109224,287.3691059284064,374.85816099414626,289.1439553943137,378.06888185465044,54907200,85023700
2022-09-15,285.4471740722656,373.8998107910156,290.77172244751944,379.49699512682906,283.83900664863756,372.61552804860594,288.3595012370387,376.6217273978932,65299400,87633800
2022-09-16,283.7017517089844,371.0473327636719,284.0939781925761,371.71136317944473,280.073589404595,367.72718068480765,282.13281584965483,369.68079869706816,79920400,103084800
2022-09-19,285.9110107421875,373.9248046875,286.06818927053257,373.9248046875,280.9894911040373,367.7945788352634,281.04842930482437,367.87158404857314,52613800,73278500
2022-09-20,283.63201904296875,369.6326904296875,285.9306989882984,371.58627921750997,281.3235060704984,366.85148649369927,283.39623624278073,370.5661804042953,51271100,77274900
2022-09-21,278.55328369140625,363.1849060058594,288.75984569889124,374.6562160691355,278.41577120850565,363.175273011751,284.4768130153238,371.576653580682,82931000,106746600
2022-09-22,275.1249084472656,360.1341857910156,278.03263636095227,364.06059976527723,273.8969792632564,359.383546529662,277.0208239124783,362.4053401929484,62757100,89472600
2022-09-23,270.6454162597656,354.10015869140625,272.9440960190001,356.66964188429637,267.2170177054949,349.6155602907762,272.6493750373102,356.6311392843892,74815200,122346900
2022-09-26,269.52557373046875,350.5971984863281,274.5551675126451,356.2751138470263,268.7298779161104,349.3653794610618,270.17392401971324,352.61815937576506,71176700,92581200
2022-09-27,269.63360595703125,349.70220947265625,275.26241400866525,356.45796277654676,267.3054271005233,347.28667766286367,272.90479603037033,354.16754240423256,69780100,108294100
2022-09-28,274.9971923828125,356.5831298828125,276.2840597383167,358.2864959380108,268.13062214464605,348.951624694046,269.6139401776096,350.6646237440563,79652100,110802200
2022-09-29,267.0697021484375,349.1343994140625,271.37237114637975,353.2917699930331,264.09320276994544,346.1607121839537,270.98924282084744,353.00307390035465,81216000,112952300
2022-09-30,262.5411071777344,343.7355651855469,270.3310831596881,352.13697434058156,262.38392863598574,343.6008501250042,266.24453101044804,348.1816614544452,78482400,153711200
2022-10-03,268.7004089355469,352.8106689453125,270.3016335929273,354.67764907803235,262.80634809831446,345.6892131717982,264.31916544058566,347.48882107824056,61267400,89756500
2022-10-04,277.1485290527344,363.7430419921875,277.85581745092134,363.7719116040674,274.0639566004709,352.77214894457154,274.0639566004709,358.3826922250454,66696900,103602800
2022-10-05,277.0011901855469,362.8961181640625,278.79886533552667,365.1769053407249,270.5570201715495,356.9872464668105,273.3665077785787,359.33540585288915,55766300,88065700
2022-10-06,274.8204040527344,359.1526184082031,279.1623451696687,364.4648328856908,274.4962139368877,358.65217261462624,275.99919816640227,361.48151221918073,53489400,82333500
2022-10-07,264.3486022949219,349.1343994140625,270.2917675892304,359.23917382213097,263.0125997458623,347.35402852553153,270.1640581567387,355.0817738742801,71354700,107789500
2022-10-10,261.70611572265625,346.4686584472656,264.9380339883002,350.50094712307487,258.9850352249362,344.20713710542515,264.5450726348996,350.26035724680406,60393000,76042800
2022-10-11,258.1106262207031,344.2745056152344,262.9044649124741,349.36539599992454,256.4209950421073,342.3209168490355,260.02620708424206,344.75568540364674,66522500,92482800
2022-10-12,258.0223083496094,343.138916015625,260.6746174119003,346.2762175212239,257.3248529639641,342.88869313661183,258.7492328366555,344.68833015037825,50580200,76991800
2022-10-13,264.0735168457031,352.1947326660156,265.39968621481773,353.67677462566536,249.77058668705791,335.00697549066894,250.65470459625706,336.06557689041875,112894100,147254500
2022-10-14,256.13623046875,344.16864013671875,267.0107800333876,356.32324558393805,255.54684836124446,343.5238463354485,266.4115648978423,354.6775896577082,77244300,123737000
2022-10-17,264.59417724609375,353.0127868652344,265.46844720536865,354.1291276246226,262.0302456112487,343.8318672427548,262.12848593825703,350.3085584986314,64576500,93168200
2022-10-18,266.68658447265625,357.1604919433594,272.31539270334,361.31789210184047,263.99494329779503,353.68635881808774,271.64740641767696,361.0099300081274,69781000,97162900
2022-10-19,265.7140197753906,354.6295166015625,268.8476971845432,357.85342717171727,263.33676586559454,351.7905440019744,265.16390994607895,355.10106341284035,53115400,79746900
2022-10-20,264.3584289550781,351.65582275390625,269.98726766302184,358.642562804113,263.18946784100837,350.88591745740626,264.82013157138846,354.17720019106514,60605500,88283100
2022-10-21,270.5569763183594,360.2015686035156,271.0972530848358,360.6923520091851,262.1088188343458,349.8562033143349,263.2483405395137,351.37671849964545,77897700,131038400
2022-10-24,273.5334777832031,364.6091613769531,274.46668584193816,365.7543716015407,267.1678830140931,359.0659609197145,270.8222009406448,361.7413486875514,63963600,85436900
2022-10-25,279.1917724609375,370.4314880371094,279.57490072615263,370.749053798131,272.9931888235764,364.41674024674387,274.4765367549415,364.53221870529717,59014500,78846300
2022-10-26,273.022705078125,367.64056396484375,278.96590087723615,372.9912804112845,272.53153335813613,366.9957995493151,273.54334590216354,367.2556260403501,63492400,104087300
2022-10-27,268.05206298828125,365.6773986816406,273.3665448600597,370.50843313307126,267.53142213837475,365.0518414682574,271.9028626549676,368.651086218105,57760300,81971800
2022-10-28,276.254638671875,374.3771057128906,276.72617434149663,374.8582854932177,267.2563686664527,365.38867094064653,267.42338025113463,365.5715216066815,62651300,100302000
2022-10-31,273.0423583984375,371.6728210449219,274.8203975435689,373.78039051101996,271.116943761189,370.75859722298037,273.99523268992294,371.8941742829306,47742000,96631300
2022-11-01,270.2524719238281,370.0464782714844,277.0896034090806,375.6955534186053,269.88900967111533,368.86279483809216,276.5296604895681,375.4549635345653,45895900,85407600
2022-11-02,260.9889831542969,360.75970458984375,273.297744560821,374.001780837233,260.9202119224958,360.65385914087284,270.22300497126486,369.44980978497256,79803100,126990400
2022-11-03,255.8906707763672,357.0450134277344,259.8298781440757,360.1149426332723,255.50757236729606,354.9085741274679,258.3661957961229,357.4876905818057,70038900,87100100
2022-11-04,260.00665283203125,362.1839904785156,261.90256846413916,364.6091257571973,254.50552360766403,356.0730020027997,260.84165074640936,362.8095182569067,78313200,103505200
2022-11-07,262.865234375,365.64849853515625,263.4055411655793,366.24515671758894,258.9162251865943,361.3948566837759,261.0577263394678,363.49279331519443,47333800,68286900
2022-11-08,264.7807922363281,367.6213073730469,268.0323458019603,370.62386413738716,260.83175342002755,363.5024101301145,264.38786095546715,366.76479337137215,63213800,84641100
2022-11-09,258.67071533203125,360.04754638671875,263.8181860313987,366.79369554161156,258.38582730346997,359.5471006757195,263.0323231690704,365.62921945938615,64862100,78495500
2022-11-10,277.7575988769531,379.833740234375,278.05228990813754,380.1705719924151,269.01474853316165,371.1243969745617,271.1366138939147,373.4436579330087,99256700,141455800
2022-11-11,282.8755798339844,383.5098571777344,283.54359608912483,384.3182355563947,276.2251262135519,378.7942725822314,277.5709317929516,380.6997547833526,66961800,93839900
2022-11-14,280.400146484375,380.2474670410156,284.1035708910332,385.117003583499,279.4178029302618,379.9683745729311,280.8127139890047,381.72950884012624,55290700,71903500
2022-11-15,284.2803649902344,383.49066162109375,288.0820290723936,387.16688228425386,280.9207374416165,379.6412232811692,287.0505505366489,386.05054164140967,73985400,93194500
2022-11-16,280.400146484375,380.5650939941406,284.3688228370413,382.80737881272125,279.57498149636945,379.9299331698804,282.3157284063942,381.84501926727535,48859800,68508500
2022-11-17,279.7812194824219,379.40057373046875,281.2645675996873,380.08387007396465,275.76343860077196,375.4549235475412,275.9206171411685,375.7628562459662,55462100,74496300
2022-11-18,279.791015625,381.12322998046875,282.90502698353805,382.8362287083883,277.3351574651964,378.2457844858154,282.80681664013576,382.7688564951449,53588600,92922500
2022-11-21,276.91278076171875,379.7374267578125,279.5552567874382,380.9211395005758,276.07778292015814,377.88007999493357,278.39609883167816,379.7855623535299,40083500,51243200
2022-11-22,280.9011535644531,384.84759521484375,281.05830215308697,385.01120926789804,275.50806702315975,380.27638714990013,277.6495987723123,381.7006899197755,41873400,60429000
2022-11-23,283.7204284667969,387.27276611328125,284.34911265492354,387.7635495421898,280.74392915886995,384.27981246259367,280.9207437762736,384.51076937031536,46390000,68261600
2022-11-25,281.85400390625,387.1860656738281,282.826514356299,387.7442506029543,281.3628321672363,386.42582285180555,282.1192258529696,386.7048859474889,15498800,30545400
2022-11-28,277.71832275390625,381.0077209472656,281.89328263285927,385.72327622469265,276.7851144152694,380.23781579104815,279.8696574192428,384.0680168499235,38714200,67881600
2022-11-29,275.6160888671875,380.3533630371094,278.3470022599364,382.3454249198843,274.2408141332026,378.49598684621265,277.9442378773514,381.1424755218619,35618900,52310000
2022-11-30,288.18023681640625,392.334716796875,288.28831017612,392.334716796875,275.0266746726985,378.66922941770156,275.8813086085427,380.60355205608823,74718100,144566700
2022-12-01,288.5339050292969,392.0460205078125,290.52806093478836,394.5673977161483,285.74405336705087,389.51501030636837,288.5044359264075,393.38368495020256,51547300,76398200
2022-12-02,287.384521484375,391.5937194824219,288.26865444062946,392.5079434136724,283.2685006438818,387.0032751017398,283.4453452223758,387.10912055286985,53583200,85342700
2022-12-05,282.561279296875,384.54925537109375,286.52992517923855,389.68825192816416,281.0975671969943,383.1827212342418,285.25289070856337,388.74515834977194,41482100,77289800
2022-12-06,276.70654296875,379.0060729980469,282.5416664547099,384.9342117310818,275.31163182006827,376.89853246755,282.4041539372157,384.38568907270064,53937600,77972200
2022-12-07,275.5767822265625,378.3612976074219,277.58077107969956,380.7479599487779,273.8576813425394,377.216087352837,275.5178440231238,378.1495773241654,45614300,65927900
2022-12-08,278.8381652832031,381.32537841796875,279.8106756043787,382.4032165272297,274.849853689228,378.4671690819637,276.9324167900734,380.26680629779975,42594900,60737900
2022-12-09,277.0601806640625,378.4767761230469,280.5966234069824,382.6534131944696,276.61811407916787,378.35166467807164,277.81657439819224,380.07429655718465,47860500,81447700
2022-12-12,280.53759765625,383.933349609375,280.5965658370505,383.933349609375,276.1956568844896,378.6018695431139,277.23693842588403,379.2755035986945,35732500,75405800
2022-12-13,283.5534362792969,386.83966064453125,291.6381338200375,395.0389532502856,280.8618247679266,384.0488238871105,291.41218402986107,394.7791267505234,80667700,123782500
2022-12-14,281.45123291015625,384.3663635253906,286.2647098443336,390.23676212158756,278.18984544436927,381.39267630993805,282.9640202462951,386.4931697146534,64984400,108111300
2022-12-15,272.0010986328125,374.9640808105469,278.0130358910629,380.3725356956109,270.80263839658494,373.28958492810585,277.34501954556777,379.4582825592915,60554100,117705900
2022-12-16,269.4076843261719,370.5372314453125,272.86552239008034,373.7372663204885,267.7966267192565,368.38133400290076,271.3232659965604,372.38378215185156,68300400,119858000
2022-12-19,265.62152099609375,367.3951721191406,269.7670792303047,371.0689482930803,264.3807954709214,365.71298689171874,269.6784602714369,370.73056990151827,44167900,79878100
2022-12-20,265.41473388671875,367.8979797363281,267.1674900169725,369.5318381217321,262.86437710480806,365.2973426378446,264.44972184065364,366.63150198249355,51064200,74427200
2022-12-21,269.264892578125,373.3988952636719,270.57452386547095,374.53968688789274,265.61165204664013,369.9764908872689,266.4585054760863,370.51788452261917,46394700,78167400
2022-12-22,262.67730712890625,368.072021484375,266.3699142126999,373.37962759126947,258.4430996425149,362.3196758921371,266.2418990257129,370.32460307960383,60278400,100120900
2022-12-23,263.26812744140625,370.1892395019531,263.9377431002231,370.3342504077494,259.49675757212594,365.4713546750832,261.40706890502486,367.03753146517226,39373600,59857300
2022-12-27,259.5459289550781,368.72943115234375,262.7659012601713,370.42129406488414,259.00435865417484,367.0375682398033,262.65756916968434,370.0732678561033,38009000,51638200
2022-12-28,256.1192626953125,364.1468811035156,261.4070718372474,370.65331259779833,255.75493022937164,363.9148636487998,259.1422845864969,368.6617212644201,47139000,70911500
2022-12-29,262.3621826171875,370.70159912109375,263.3074815630676,371.5813712121696,258.23630746471133,366.4864289651558,258.9354326189187,367.01817491228553,45893600,66970900
2022-12-30,262.2046203613281,369.72515869140625,262.33263553745564,369.870169590767,258.2756963736244,365.8580440218217,259.585327686022,367.9946461194625,37858300,84022200
2023-01-03,260.4321594238281,368.16864013671875,266.0153635672389,373.59225401820595,258.1181200303959,365.27795200832446,264.5383209821343,371.6006924267827,42335300,74850700
2023-01-04,261.6729431152344,371.0110168457031,263.35679386717436,373.0605830436403,258.5120793299824,367.3759193603078,262.5591930059474,370.45026865721354,47754900,85934100
2023-01-05,257.57659912109375,366.7765197753906,260.16635272672585,369.1547871931726,257.261519444196,366.1771216826261,259.99897134376727,369.03877846602404,45396700,76970500
2023-01-06,264.68603515625,375.18743896484375,265.80860201271645,376.31858294725674,256.3555228891696,366.8054847376711,259.3194648044442,369.8991586614532,54659700,104189600
2023-01-09,266.3994445800781,374.9748229980469,271.0767467231556,380.6208373308951,265.78893837159,374.79116216371904,266.684984548234,377.4014473035562,45568700,73978100
2023-01-10,268.65435791015625,377.6044006347656,268.7626900002437,377.6720822226874,264.853449149374,373.4375869197752,265.3654797965307,374.3850406394487,35247800,65358100
2023-01-11,273.3021545410156,382.38031005859375,273.4104866447528,382.45766887856325,268.9399617968565,378.37786148565715,269.7277360269452,379.1996293012979,44077000,68881100
2023-01-12,274.7791442871094,383.7724914550781,275.8130921297157,385.2516617898559,269.5504159260835,379.3833370913891,273.8633850940502,383.49214685507695,60600000,90157700
2023-01-13,276.6697692871094,385.26129150390625,276.9159430495085,385.84136459387025,271.9333885025915,380.2727101362045,272.26818121339335,380.5434069776886,44802900,63903900
2023-01-17,277.2310791015625,384.5555725097656,278.5210273354435,386.93386947587715,275.30105498402907,383.86916785877213,276.47284460877756,385.24200666450514,36269700,62677300
2023-01-18,273.6270751953125,378.48419189453125,280.332846324225,386.8274969740856,273.42029764147856,378.2811766242496,278.77701126068786,385.7543867559945,47754500,99632300
2023-01-19,270.9389343261719,375.7289123535156,273.1348158946763,378.0878253901528,269.69823855182506,374.3947529409015,271.9925656202874,376.42496473879623,44150400,86958900
2023-01-20,278.3536376953125,382.72833251953125,278.6884304641926,382.8830206422978,271.4903108069865,375.47749272340116,272.55379847332415,377.1403531634633,60613600,91806400
2023-01-23,284.5375061035156,387.320556640625,285.76837505820515,389.2734390000284,278.40287446567066,382.57366966676494,279.2004751442685,383.54044837010724,52799900,84178800
2023-01-24,283.95654296875,386.9048767089844,285.11847606379035,387.82329884097453,282.39088124566774,384.4299254107055,282.91276848669514,385.6287216478806,44875100,59524900
2023-01-25,283.3263244628906,387.0498046875,283.94665711708905,387.38818308625076,276.87655369782414,380.4853699652012,279.42691033344727,382.7959848990718,50872000,84800300
2023-01-26,288.8504638671875,391.30364990234375,289.0277017772617,391.4680152508425,284.10422616068627,386.74045359547614,286.76291501384117,389.7374732447046,51596300,72287400
2023-01-27,291.72576904296875,392.2027587890625,293.6951591693902,394.600380481593,287.41279985802447,390.03718403693375,287.5309584575284,390.2498765217852,56441900,68346200
2023-01-30,285.8274841308594,387.2818603515625,289.8745973016221,391.6710437344802,285.45332517209755,386.9821613268885,288.44677714528046,389.41843293177686,49405800,74202000
2023-01-31,290.11090087890625,392.9762268066406,290.2093764109989,393.0245539413983,285.75856483523495,387.4558990435297,285.86686688517756,387.8039547265191,46705100,86811800
2023-02-01,296.3144836425781,397.1526794433594,298.7860480837953,399.92735910448135,287.82638603864535,388.98341710417714,289.9041084726575,391.74839003332494,67562200,101459200
2023-02-02,306.94915771484375,402.9339904785156,308.87915169632896,404.4131605811476,302.0355387829541,399.163559776095,302.8626790607335,401.0777625537705,83070600,101654500
2023-02-03,301.4940185546875,398.65118408203125,307.60899838562517,403.11769674520224,299.8791337881891,397.4330335361689,300.273005922663,397.91642286341676,76170800,94736800
2023-02-06,298.943603515625,396.2149353027344,301.2281035256737,397.62645356735646,297.5945759387248,394.5424268920305,298.8648411241286,396.17628539414665,40802300,60295300
2023-02-07,305.1373596191406,401.3968811035156,306.26975311217694,402.6536817068585,297.6930661590678,394.03003157419744,298.8156030837387,395.28683217754036,67584000,90990700
2023-02-08,299.7117004394531,397.0076599121094,304.7631920823743,400.75876591933667,299.0224317671528,396.31157808083276,303.81789301865405,399.4052816651165,56720900,76227500
2023-02-09,297.0628967285156,393.5659484863281,304.2610175935211,400.7974639865983,295.6055667900964,392.32847289575335,304.11331929577835,400.6427758498083,49137800,78694900
2023-02-10,295.1131896972656,394.484375,296.95456507689124,394.8710805655183,292.7006742225757,391.5550368231773,294.89655553198526,392.3767750859999,50050100,70769700
2023-02-13,299.8397216796875,399.115234375,300.4305448753664,399.2505975536563,295.3396569040951,394.67772371985546,296.521303295453,395.1417881132916,39636700,64913500
2023-02-14,302.0552673339844,398.93157958984375,303.0104229265965,401.26149030908425,296.304650691536,394.9387788116209,298.2543581008255,397.578065797823,64079100,88389300
2023-02-15,304.3692932128906,400.22711181640625,304.53667456908903,400.3044411413794,299.5442927289988,395.8669298393603,300.23356134069036,396.7176999328081,43100600,61555700
2023-02-16,298.6579895019531,394.7164306640625,303.70947979572065,399.19262104018924,298.5102912580872,394.5810969797095,299.72147695880284,395.2094972725008,59498600,76431500
2023-02-17,296.5508728027344,393.73028564453125,297.309077449023,393.9719803089983,293.53770725704214,390.62690491007976,296.46225382203977,392.57013945359233,58230700,89257800
2023-02-21,289.5298767089844,385.83172607421875,294.1579553420558,390.7333013957311,289.39203503188617,385.5707064342329,292.7104524547341,389.6698388747305,46526700,82655900
2023-02-22,289.7466125488281,385.29998779296875,291.8243053547513,387.8039410623445,288.0824749699098,383.83046530017316,290.11094502755265,386.24741202780353,51389200,83742300
2023-02-23,292.2772521972656,387.34954833984375,293.56720057460893,388.83839576375095,288.0725842347749,383.08605083302564,293.4096457280728,388.219643248558,69294400,96242400
2023-02-24,287.38330078125,383.2117004394531,288.4861545996668,384.05279308823594,285.61083138692635,380.56273655639154,287.29468181911074,382.28360125842454,74332000,108194400
2023-02-27,289.4412841796875,384.5169372558594,291.95224469989273,387.9586673744243,288.85046110125387,383.5694834240364,290.55399446646027,386.5858285163745,48995000,80444700
2023-02-28,289.0671081542969,383.0957336425781,291.5879253545254,386.01539466885595,288.4762850494439,382.9893726445918,288.8110777970746,384.0335101532567,48243100,96438600
2023-03-01,286.7433166503906,381.62628173828125,289.43151589896627,383.5115123364574,285.7586212361386,380.3114766367582,288.7717867997082,382.2740365628917,58287000,99706800
2023-03-02,289.1163330078125,384.5942077636719,289.92379025533694,385.44497768602304,283.95653995872647,379.29625020413954,284.2421099707557,379.6346286283123,53565900,85127800
2023-03-03,295.0934753417969,390.7622375488281,295.3298226441829,391.01360942142884,290.3570934322891,385.77365652360027,290.86915421202957,386.4310588786811,60511500,90120000
2023-03-06,295.4281921386719,391.032958984375,299.34728917700085,393.91396996237825,295.2312711629389,390.58824906956335,296.3341247886677,391.59367761576857,56736300,72795900
2023-03-07,291.80450439453125,385.0389099121094,296.403043135964,391.22631667580833,291.1939983199761,384.4201869379847,295.47742745824957,390.9846220210933,65955800,108310600
2023-03-08,293.26190185546875,385.66741943359375,293.86255144214493,386.4311534578585,290.36689585780954,383.41480826336226,292.2279539702992,385.1550278397049,50876300,74746600
2023-03-09,288.180908203125,378.5519104003906,296.3735796886288,388.1423692258084,287.36359433794973,377.5561294011976,293.7641133015283,386.46015402534067,71456700,111945300
2023-03-10,284.1337890625,373.089599609375,289.84503927537463,380.0987457095012,282.98171250223487,371.552424901659,288.3482833331323,378.00082279167697,98593600,189253000
2023-03-13,286.24102783203125,372.5578308105469,289.96317419655185,377.4207560622375,280.82520465320175,368.0043113317684,282.34164355741694,369.1257781796911,97123600,157790000
2023-03-14,292.8188171386719,378.71630859375,293.3702440660703,380.3791694795966,288.95882864688264,374.191760925167,289.80565212448965,377.527159927047,73602500,149752400
2023-03-15,294.3549499511719,376.34765625,294.68974273702634,376.55067154027694,288.7520314588854,370.9626911648723,290.1995347083086,373.0702914062518,83631500,172996900
2023-03-16,302.11431884765625,382.95068359375,302.47865124782425,383.29873925578954,292.6415562412427,373.4569395073944,293.43915691472165,373.9693310207148,98198100,143254200
2023-03-17,300.6865234375,378.4729309082031,304.4185268034909,382.75269975640197,298.72698953013526,377.07545415710376,302.0257245873851,381.6075542459114,89923700,140553400
2023-03-20,301.75360107421875,382.1122741699219,302.0790402875077,382.5295981513202,297.8481800295882,378.5506712066826,300.0671740476562,379.2590942877307,56359500,93055800
2023-03-21,306.06341552734375,387.12957763671875,306.5170681583804,387.61481186760136,302.1777075340694,383.89790107388626,303.69649428654105,385.50888227437815,49757000,91524200
2023-03-22,301.9015808105469,380.53033447265625,310.9057718169982,390.60380078936583,301.73394030974487,380.49153706201895,305.9943866961053,386.9548598944108,75791900,111746600
2023-03-23,305.4815673828125,381.55908203125,309.8209282608524,387.49834402783915,302.7793349004542,378.82235397671315,305.64923798291073,383.42236481400363,74576000,119351300
2023-03-24,306.6058349609375,384.0628662109375,306.7044328462274,384.1502048122736,302.7201272142234,377.900385997234,305.0574629198437,380.268331243496,57195200,107682400
2023-03-27,304.50518798828125,384.781005859375,308.3908958071319,387.1392665762463,303.6471817104956,383.87847735665684,307.30604817549226,386.36287408760825,50287400,74010400
2023-03-28,302.8877258300781,383.91729736328125,303.9528597366985,384.78099882168397,300.570104002463,382.0636992020135,303.92327435579404,384.08226040286235,48585900,62871700
2023-03-29,308.4106140136719,389.49749755859375,309.03193721647744,389.7401146581548,305.7773942725043,386.90633390408976,306.5959734465939,388.1194194018951,53274300,77497900
2023-03-30,311.3298034667969,391.7781066894531,311.960998472299,392.40890522902254,308.4993579633901,389.89539561567375,310.8958644247727,392.15657396665665,58354800,69840000
2023-03-31,316.5074462890625,397.3000793457031,316.7441594570144,397.6009221855854,311.25090910885865,392.60298614628937,311.5566347744728,392.70975307263075,62138100,112062600
2023-04-03,315.7381591796875,398.81396484375,316.00445770027096,399.22154494982294,313.0457992726674,396.378079902296,314.3771714874651,396.7759754643575,47126800,67391100
2023-04-04,314.6731262207031,396.60137939453125,317.19784623947163,399.75540205506627,313.45019332936704,395.2135869154709,316.18204115455336,399.464243731977,45875400,66601500
2023-04-05,311.5664978027344,395.56292724609375,314.66321158225503,396.63044841336455,309.74198559050666,393.8937204071827,313.71644922828455,395.8637700819139,62795700,65200200
2023-04-06,313.6670837402344,397.1059875488281,314.16019346477304,397.3874316919931,308.5091752836585,393.6996338110333,309.9095900470121,394.75744086790206,46916500,63743300
2023-04-10,313.4896545410156,397.5135803222656,313.5389835847597,397.5912343859073,308.9333242943236,393.98109045160913,310.72825139060745,394.6021748790041,45134700,63681000
2023-04-11,311.47772216796875,397.62030029296875,313.5093622276477,399.03717581543225,310.9648988123124,396.8439374463339,313.4501613625397,398.1443615034366,40113600,59297900
2023-04-12,308.7261962890625,395.9996337890625,314.0320626261091,399.99798862640296,308.2626718667583,395.4076622584617,313.44032483850293,399.70683032555564,62813300,86420400
2023-04-13,314.771728515625,401.2596130371094,315.24509466985614,401.6186816445294,309.3080634082786,395.9414349798834,310.4915088908906,397.09629486752254,54613800,85814800
2023-04-14,314.17999267578125,400.2793884277344,315.9453041319483,402.8317250612592,311.2607609204113,397.95027018834827,313.213486609837,400.6190582913906,56278300,78161500
2023-04-17,314.4462585449219,401.71563720703125,314.80131325690377,401.7350359105075,311.6848556607698,398.9497967200883,313.76576460257115,400.19199491841835,43007000,66436400
2023-04-18,314.4659729003906,401.9777526855469,316.9907228113526,403.44316961087713,313.2628138597691,400.5899898260658,316.56662550193204,403.30728980381537,46746900,63560000
2023-04-19,314.3180236816406,401.9097900390625,315.3831576477025,402.8220030713363,311.9215174035496,399.988251980332,312.0497307603008,400.0464777139592,38960100,55227300
2023-04-20,311.9215087890625,399.7165832519531,314.87029552477264,401.48284308614257,310.6295636247662,398.15411351667814,311.33964288351945,399.0663563050463,62462100,75840400
2023-04-21,312.2469787597656,400.0270690917969,313.02610068503384,400.49287494926716,309.7715879849545,398.05701950932814,311.5566430854937,400.01735493098494,59002300,73457400
2023-04-24,311.59613037109375,400.44439697265625,313.36144198755323,400.87140545538995,309.41656313542757,398.4743472249128,312.02019762440835,399.823282955463,44043100,64332100
2023-04-25,305.7182312011719,394.0877990722656,310.6296160783143,399.017795182354,305.6196333100819,394.02957333694803,309.9589939143134,398.45490691915677,57121600,97766700
2023-04-26,307.5722961425781,392.4186096191406,310.5999974818162,395.7958504990138,307.0496009681358,391.8557509473352,309.12066810920214,394.708930569771,55400500,80447000
2023-04-27,315.93548583984375,400.2308654785156,316.43843741914816,400.5025954384482,310.70850338939977,394.72829676944957,311.3495702698488,394.98062802379576,65430400,92968400
2023-04-28,318.1149597167969,403.64697265625,318.20371586021025,403.65668681887996,314.56456349510773,399.2798642270942,315.6987099014309,399.33808997017496,59712600,89433100
2023-05-01,317.75006103515625,403.2393798828125,319.170219513633,405.2870542221282,316.6652135728434,403.0064473014021,317.651433066395,403.20055284985267,41013400,62122300
2023-05-02,314.9787902832031,398.7072448730469,318.0064913864635,402.56971987321276,313.2331624974708,395.7764408862858,317.68102209551677,402.52117868206994,56519400,103998500
2023-05-03,312.9176330566406,395.97052001953125,318.0262434878031,401.64776628515204,312.80913324749747,395.72790291088376,315.34372490552283,399.21188103710034,59882100,91531800
2023-05-04,311.8130798339844,393.1658935546875,313.8446899042494,395.24268066712455,310.7775311437588,391.81692817389546,312.69079967160604,394.91272494332975,50224500,94901900
2023-05-05,318.4404296875,400.44439697265625,319.2984358393621,401.5022040178637,311.85246053542846,396.5722373758648,314.08132624267915,396.8342531926733,51806100,87891800
2023-05-08,319.2294006347656,400.5511474609375,319.5745834881163,401.03638169670114,316.8920651747245,399.13427178508493,317.97691267224167,400.77436587127386,36465800,50046800
2023-05-09,317.20770263671875,398.7945556640625,318.4306053715292,399.9203025144867,316.89210512546595,398.56165273512784,317.5627272641017,398.98866118240403,31768800,49220100
2023-05-10,320.6594543457031,400.6578674316406,321.51746057991704,402.2979613255918,317.16822854373237,396.795392705803,319.6534910942521,401.6574486554975,60446600,96142900
2023-05-11,321.7048645019531,399.9591064453125,322.2472732750786,400.2502350896693,319.6535107588232,397.862891356917,321.21175467291704,399.7844292586984,44278500,70157100
2023-05-12,320.5509338378906,399.4351501464844,322.6614580866053,401.42462845976223,318.4897386240805,396.9895800427417,322.2373608133659,401.2111241923946,48432800,70481500
2023-05-15,322.2867431640625,400.813232421875,322.52342626025717,401.2208126349483,319.4957245676081,398.11533098967686,321.0243831559631,400.04655396119864,33375600,54289400
2023-05-16,322.65167236328125,398.13470458984375,324.367685178823,400.6288157582083,321.5273673482438,398.1249904275522,321.5668245672906,399.6971446686696,40019200,57705500
2023-05-17,326.5570068359375,402.9676513671875,327.1388727485579,403.579021652724,322.53324438541455,398.51320444590107,323.716689766377,400.1726973107689,47486100,87287000
2023-05-18,332.622314453125,406.8495178222656,332.8392839956176,407.2765263293751,326.93183749812135,402.42418385435684,326.95155105760705,402.64737265374487,64213500,97177200
2023-05-19,331.8727111816406,406.2574768066406,333.54926616029013,408.2954663695949,330.80757733917756,405.0249926007152,332.83918696432426,407.7617205962154,61554900,103793300
2023-05-22,332.9872131347656,406.4224853515625,334.0030181583716,407.975240775284,331.6064815634656,405.0250084318478,331.61635339090014,406.2769210091644,43015900,60745400
2023-05-23,328.76617431640625,401.8612365722656,332.41519912946774,406.3545097833973,328.4111496822459,401.46334099374025,331.26133897141074,404.76292746929585,48216700,86383500
